Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
525,186.860000,162.014870,11.500790,10,14,5
526,186.860000,162.734150,11.019269,10,14,5
527,186.860000,162.764130,11.223762,10,14,5
528,186.860000,163.063820,10.951136,10,14,5
529,186.860000,161.105780,12.095394,10,14,5
530,186.860000,163.093790,11.401120,10,14,5
531,186.860000,162.554330,11.481162,10,14,5
532,186.860000,162.294600,11.373768,10,14,5
533,186.860000,163.143740,11.308239,10,14,5
534,186.860000,162.903980,10.894121,10,14,5
535,186.860000,163.233650,10.934716,10,14,5
536,186.860000,162.584300,11.485025,10,14,5
537,186.860000,163.003880,10.888898,10,14,5
538,186.860000,162.664220,11.478140,10,14,5
539,186.860000,163.043840,10.974205,10,14,5
540,186.860000,162.694190,11.332989,10,14,5
541,186.860000,163.013870,10.896572,10,14,5
542,186.860000,163.323570,11.177472,10,14,5
543,186.860000,162.274610,11.422633,10,14,5
544,186.860000,163.053840,11.075884,10,14,5
545,186.860000,162.854040,11.219479,10,14,5
546,186.860000,163.443450,10.711506,10,14,5
547,186.860000,161.775110,12.108024,10,14,5
548,186.860000,162.384500,11.149932,10,14,5
549,186.860000,163.593290,10.699374,10,14,5
550,186.860000,162.604280,11.533220,10,14,5
551,186.860000,162.364520,11.219513,10,14,5
552,186.860000,162.284600,11.394733,10,14,5
553,186.860000,162.254630,11.764178,10,14,5
554,186.860000,162.694190,11.412844,10,14,5
555,186.860000,163.133750,11.068068,10,14,5
556,186.860000,161.845040,12.223711,10,14,5
557,186.860000,162.444440,11.297378,10,14,5
558,186.860000,162.254630,11.731897,10,14,5
559,186.860000,162.604280,11.489004,10,14,5
560,186.860000,162.874010,10.932087,10,14,5
561,186.860000,162.594290,11.052656,10,14,5
562,186.860000,162.214670,11.307740,10,14,5
563,186.860000,162.444440,11.498763,10,14,5
564,186.860000,162.534350,11.488391,10,14,5
565,186.860000,162.524370,11.145464,10,14,5
566,186.860000,162.374510,12.010868,10,14,5
567,186.860000,162.504380,11.384025,10,14,5
568,186.860000,162.634250,11.133697,10,14,5
569,186.860000,162.304580,11.263635,10,14,5
570,186.860000,161.595290,12.023989,10,14,5
571,186.860000,163.333550,10.898147,10,14,5
572,186.860000,162.484400,11.303278,10,14,5
573,186.860000,161.435450,11.796980,10,14,5
574,186.860000,162.394500,11.459776,10,14,5
575,186.860000,161.485400,12.066828,10,14,5
576,186.860000,161.964920,11.966903,10,14,5
577,186.860000,162.114780,11.931130,10,14,5
578,186.860000,162.704180,11.593032,10,14,5
579,186.860000,162.973910,11.169244,10,14,5
580,186.860000,161.934950,11.593889,10,14,5
581,186.860000,161.715180,12.030423,10,14,5
582,186.860000,162.554330,11.352663,10,14,5
583,186.860000,162.364530,11.363568,10,14,5
584,186.860000,162.094800,11.378326,10,14,5
585,186.860000,162.214670,11.852414,10,14,5
586,186.860000,162.584300,11.092499,10,14,5
587,186.860000,162.444440,11.443082,10,14,5
588,186.860000,163.363520,11.689990,10,14,5
589,186.860000,162.814070,11.089579,10,14,5
590,186.860000,163.073810,11.005059,10,14,5
591,186.860000,163.003880,11.662468,10,14,5
592,186.860000,162.054830,11.498533,10,14,5
593,186.860000,161.555330,12.284902,10,14,5
594,186.860000,162.484400,11.357009,10,14,5
595,186.860000,163.193690,11.344431,10,14,5
596,186.860000,163.063820,11.173073,10,14,5
597,186.860000,162.774110,10.997983,10,14,5
598,186.860000,162.444440,11.731612,10,14,5
599,186.860000,163.193690,10.853476,10,14,5
600,186.860000,163.583300,10.438952,10,14,5
601,186.860000,162.754130,11.014087,10,14,5
