Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
395,196.100000,168.200000,7.088893,3,21,5
396,196.100000,169.757000,7.345737,2,21,5
397,196.100000,170.369000,7.247202,2,21,5
398,196.100000,168.371000,6.807588,2,21,5
399,196.100000,170.999000,7.254798,2,21,5
400,196.100000,170.270000,7.028649,15,21,5
401,196.100000,169.442000,6.935001,4,21,5
402,196.100000,170.459000,7.181408,11,21,5
403,196.100000,167.651000,6.938638,7,21,5
404,196.100000,169.469000,7.015493,2,21,5
405,196.100000,168.803000,7.291728,2,21,5
406,196.100000,169.559000,8.106492,3,21,5
407,196.100000,169.937000,7.168719,2,21,5
408,196.100000,168.308000,7.842177,2,21,5
409,196.100000,170.162000,7.487199,6,21,5
410,196.100000,170.477000,7.359618,2,21,5
411,196.100000,170.162000,7.635035,3,21,5
412,196.100000,169.235000,7.787341,6,21,5
413,196.100000,170.072000,7.441950,2,21,5
414,196.100000,169.640000,7.389871,11,21,5
415,196.100000,170.693000,6.576599,2,21,5
416,196.100000,169.271000,7.027721,10,21,5
417,196.100000,170.045000,6.846362,2,21,5
418,196.100000,169.478000,7.640125,15,21,5
419,196.100000,171.449000,7.268184,10,21,5
420,196.100000,169.829000,6.828972,4,21,5
421,196.100000,170.333000,6.979098,2,21,5
422,196.100000,169.901000,7.304868,2,21,5
423,196.100000,170.792000,6.729304,5,21,5
424,196.100000,169.361000,6.900477,3,21,5
425,196.100000,169.982000,7.490012,2,21,5
426,196.100000,170.189000,6.342663,15,21,5
427,196.100000,170.405000,7.061846,2,21,5
428,196.100000,170.126000,6.681880,2,21,5
429,196.100000,170.225000,6.968319,5,21,5
430,196.100000,168.452000,7.516029,3,21,5
431,196.100000,169.577000,6.576106,2,21,5
432,196.100000,171.008000,7.130227,2,21,5
433,196.100000,169.379000,7.764757,15,21,5
434,196.100000,170.045000,7.370527,2,21,5
435,196.100000,169.136000,7.788948,4,21,5
436,196.100000,168.974000,6.999223,2,21,5
437,196.100000,170.468000,6.954479,4,21,5
438,196.100000,169.838000,6.764241,2,21,5
439,196.100000,170.189000,7.000698,3,21,5
440,196.100000,169.820000,7.266072,2,21,5
441,196.100000,169.685000,7.407798,2,21,5
442,196.100000,168.749000,7.283770,2,21,5
443,196.100000,169.425000,7.285415,8,21,5
444,196.100000,168.848000,7.594294,5,21,5
445,196.100000,169.001000,7.801391,2,21,5
446,196.100000,170.702000,6.789580,3,21,5
447,196.100000,169.514000,7.197097,2,21,5
448,196.100000,169.262000,7.073313,2,21,5
449,196.100000,169.127000,7.049310,7,21,5
450,196.100000,170.090000,7.346448,2,21,5
451,196.100000,170.558000,7.042786,3,21,5
452,196.100000,169.631000,7.045448,2,21,5
453,196.100000,170.198000,7.394890,5,21,5
454,196.100000,170.567000,7.890958,2,21,5
455,196.100000,169.883000,8.025311,15,21,5
456,196.100000,171.260000,7.160517,2,21,5
457,196.100000,169.703000,7.620885,2,21,5
458,196.100000,170.576000,6.659416,8,21,5
459,196.100000,169.307000,6.896438,4,21,5
460,196.100000,170.064000,7.443904,5,21,5
461,196.100000,169.325000,8.168089,3,21,5
462,196.100000,169.163000,7.485982,6,21,5
463,196.100000,170.423000,7.355214,2,21,5
464,196.100000,169.604000,7.204858,4,21,5
465,196.100000,169.172000,7.154496,2,21,5
466,196.100000,169.982000,7.399708,4,21,5
467,196.100000,169.586000,7.667894,2,21,5
468,196.100000,169.883000,6.914970,4,21,5
469,196.100000,169.829000,7.287994,2,21,5
470,196.100000,170.333000,7.646987,2,21,5
471,196.100000,169.739000,7.235121,3,21,5
472,196.100000,170.963000,7.251850,5,21,5
473,196.100000,170.225000,7.232971,5,21,5
474,196.100000,169.910000,7.448282,4,21,5
475,196.100000,168.830000,7.661638,8,21,5
476,196.100000,170.243000,6.737214,2,21,5
477,196.100000,169.640000,7.026920,3,21,5
478,196.100000,169.424000,7.599028,5,21,5
479,196.100000,169.352000,7.520339,5,21,5
480,196.100000,168.992000,7.612617,3,21,5
481,196.100000,168.372000,8.039230,3,21,5
482,196.100000,169.775000,7.106439,2,21,5
483,196.100000,170.198000,7.092982,2,21,5
484,196.100000,170.180000,7.419407,2,21,5
485,196.100000,168.650000,7.382743,5,21,5
486,196.100000,171.062000,7.622293,2,21,5
487,196.100000,169.586000,7.479666,7,21,5
488,196.100000,170.954000,6.851619,3,21,5
489,196.100000,170.063000,6.662742,2,21,5
