Iteration,Best Fitness,AVG Fitness,Worst Fitness,Prey Conflicts,Prey Total Color,Worst Conflicts,Worst Total Color
2103,97.350000,89.355500,78.500000,21,5,50,5
2104,97.350000,89.106000,78.500000,21,5,50,5
2105,97.350000,89.489500,79.500000,21,5,49,4
2106,97.350000,89.060500,78.500000,21,5,50,5
2107,97.350000,88.632000,76.550000,21,5,53,5
2108,97.350000,88.245000,77.850000,21,5,51,5
2109,97.350000,88.083500,76.250000,21,5,54,4
2110,98.000000,89.574500,78.200000,20,5,51,4
2111,97.350000,87.593000,75.900000,21,5,54,5
2112,97.350000,88.729500,75.250000,21,5,55,5
2113,98.650000,89.034000,80.450000,19,5,47,5
2114,98.000000,87.080500,74.300000,20,5,57,4
2115,98.000000,89.772000,77.850000,20,5,51,5
2116,98.000000,88.587000,75.250000,20,5,55,5
2117,98.000000,89.514500,82.400000,20,5,44,5
2118,98.000000,88.846500,79.800000,20,5,48,5
2119,98.000000,88.308000,71.700000,20,5,61,4
2120,98.000000,89.349500,80.450000,20,5,47,5
2121,98.000000,89.297500,75.900000,20,5,54,5
2122,98.000000,88.168500,77.200000,20,5,52,5
2123,98.000000,88.495500,72.000000,20,5,60,5
2124,98.000000,88.294000,71.350000,20,5,61,5
2125,98.000000,86.913500,71.350000,20,5,61,5
2126,98.000000,88.956000,78.500000,20,5,50,5
2127,100.600000,90.580500,79.800000,16,5,48,5
2128,100.600000,89.581000,78.850000,16,5,50,4
2129,99.300000,87.674000,76.550000,18,5,53,5
2130,99.300000,89.709500,79.800000,18,5,48,5
2131,99.300000,90.350500,79.800000,18,5,48,5
2132,99.300000,89.954000,81.750000,18,5,45,5
2133,99.300000,90.476500,76.550000,18,5,53,5
2134,99.300000,90.029500,78.500000,18,5,50,5
2135,99.300000,89.976500,73.000000,18,5,59,4
2136,99.300000,89.060000,76.550000,18,5,53,5
2137,99.300000,89.193500,78.500000,18,5,50,5
2138,99.300000,89.724000,80.800000,18,5,47,4
2139,99.300000,90.123500,80.450000,18,5,47,5
2140,99.300000,89.394500,80.450000,18,5,47,5
2141,99.300000,89.957500,78.500000,18,5,50,5
2142,99.300000,90.038000,80.450000,18,5,47,5
2143,99.300000,89.840500,78.200000,18,5,51,4
2144,99.300000,89.522500,81.100000,18,5,46,5
2145,99.300000,90.150000,77.550000,18,5,52,4
2146,100.600000,89.954000,77.200000,16,5,52,5
2147,100.600000,89.051000,79.800000,16,5,48,5
2148,100.600000,88.801000,78.500000,16,5,50,5
2149,100.600000,88.703000,76.550000,16,5,53,5
2150,100.600000,89.032500,79.150000,16,5,49,5
2151,100.600000,87.742500,73.300000,16,5,58,5
2152,99.300000,86.584500,70.700000,18,5,62,5
2153,99.300000,90.302500,78.850000,18,5,50,4
2154,99.300000,89.629000,79.150000,18,5,49,5
2155,99.300000,89.999500,82.400000,18,5,44,5
2156,99.300000,89.405500,71.700000,18,5,61,4
2157,99.300000,89.457000,80.450000,18,5,47,5
2158,99.300000,89.220500,70.400000,18,5,63,4
2159,99.300000,89.788000,79.800000,18,5,48,5
2160,99.300000,90.022500,81.750000,18,5,45,5
2161,99.300000,89.733500,75.900000,18,5,54,5
2162,98.000000,88.012000,72.350000,20,5,60,4
2163,98.000000,89.177500,80.450000,20,5,47,5
2164,100.600000,88.666500,75.900000,16,5,54,5
2165,100.600000,89.642500,76.550000,16,5,53,5
2166,98.000000,87.758000,73.300000,20,5,58,5
2167,98.650000,88.162000,68.450000,19,5,66,4
2168,98.650000,89.639000,79.500000,19,5,49,4
2169,98.650000,88.564000,70.400000,19,5,63,4
2170,98.650000,89.490000,78.850000,19,5,50,4
2171,98.000000,87.142500,74.950000,20,5,56,4
2172,98.000000,89.862500,73.650000,20,5,58,4
2173,98.000000,90.343500,79.150000,20,5,49,5
2174,98.000000,90.071000,77.550000,20,5,52,4
2175,98.000000,89.522000,79.800000,20,5,48,5
2176,98.000000,90.239000,83.050000,20,5,43,5
2177,98.000000,87.894500,77.200000,20,5,52,5
2178,98.000000,90.554500,82.400000,20,5,44,5
2179,98.000000,90.184500,76.550000,20,5,53,5
2180,98.000000,85.774500,64.200000,20,5,72,5
2181,98.000000,90.405500,83.050000,20,5,43,5
2182,98.000000,90.360000,73.650000,20,5,58,4
2183,98.000000,90.178000,77.850000,20,5,51,5
2184,98.000000,89.619500,80.450000,20,5,47,5
2185,99.950000,90.428500,81.100000,17,5,46,5
2186,99.950000,88.956500,73.000000,17,5,59,4
2187,99.950000,89.385500,78.500000,17,5,50,5
2188,98.650000,87.469500,73.650000,19,5,58,4
2189,98.650000,90.129000,81.750000,19,5,45,5
2190,98.650000,89.853000,81.750000,19,5,45,5
2191,98.650000,89.475500,77.200000,19,5,52,5
2192,98.650000,90.226500,81.450000,19,5,46,4
2193,98.650000,88.112000,70.400000,19,5,63,4
2194,98.650000,89.417500,76.550000,19,5,53,5
2195,98.650000,89.632500,81.100000,19,5,46,5
2196,98.650000,89.249000,75.900000,19,5,54,5
2197,98.650000,89.879000,73.300000,19,5,58,5
2198,98.650000,89.119500,79.150000,19,5,49,5
2199,98.650000,87.859500,75.250000,19,5,55,5
2200,98.650000,89.908000,80.450000,19,5,47,5
2201,98.650000,88.384500,75.900000,19,5,54,5
2202,98.650000,88.975500,76.550000,19,5,53,5
2203,98.650000,88.887500,77.200000,19,5,52,5
2204,98.650000,89.440500,72.650000,19,5,59,5
2205,98.650000,87.991500,77.200000,19,5,52,5
2206,98.650000,88.802000,76.250000,19,5,54,4
2207,98.650000,88.424500,75.900000,19,5,54,5
2208,98.650000,89.437000,77.200000,19,5,52,5
2209,98.650000,88.327000,76.250000,19,5,54,4
2210,98.650000,87.905000,77.550000,19,5,52,4
2211,98.650000,88.330000,78.850000,19,5,50,4
2212,98.650000,88.456000,75.900000,19,5,54,5
2213,98.650000,87.759500,71.700000,19,5,61,4
2214,98.650000,89.024500,73.950000,19,5,57,5
2215,98.650000,88.722500,77.200000,19,5,52,5
2216,98.650000,89.632500,79.800000,19,5,48,5
2217,98.650000,89.038000,79.500000,19,5,49,4
2218,98.650000,88.869500,72.350000,19,5,60,4
2219,98.650000,85.753000,68.750000,19,5,65,5
2220,98.650000,90.409000,77.200000,19,5,52,5
2221,99.300000,89.703500,76.550000,18,5,53,5
2222,99.300000,88.645000,74.600000,18,5,56,5
2223,99.300000,89.778500,67.450000,18,5,67,5
2224,99.300000,89.720000,76.900000,18,5,53,4
2225,98.650000,88.884500,66.150000,19,5,69,5
2226,98.650000,90.002000,79.800000,19,5,48,5
2227,98.650000,90.522500,78.850000,19,5,50,4
2228,99.300000,89.674000,77.850000,18,5,51,5
2229,99.300000,89.658500,80.150000,18,5,48,4
2230,99.300000,89.656000,80.800000,18,5,47,4
2231,99.950000,89.470500,81.450000,17,5,46,4
2232,99.950000,88.807000,80.450000,17,5,47,5
2233,99.950000,88.975500,81.100000,17,5,46,5
2234,99.950000,89.957000,81.100000,17,5,46,5
2235,99.950000,88.797500,75.250000,17,5,55,5
2236,99.950000,89.587000,80.450000,17,5,47,5
2237,99.950000,89.369500,80.150000,17,5,48,4
2238,99.950000,89.457000,74.950000,17,5,56,4
2239,99.300000,87.550000,73.300000,18,5,58,5
2240,99.300000,90.616500,80.450000,18,5,47,5
2241,99.300000,90.321000,80.450000,18,5,47,5
2242,99.300000,90.379000,81.750000,18,5,45,5
2243,99.300000,90.187000,79.150000,18,5,49,5
2244,99.300000,90.552000,81.450000,18,5,46,4
2245,99.300000,90.224000,79.150000,18,5,49,5
2246,99.300000,89.583000,82.400000,18,5,44,5
2247,99.300000,89.833000,81.750000,18,5,45,5
2248,99.300000,90.337000,78.850000,18,5,50,4
2249,99.300000,89.661500,74.600000,18,5,56,5
2250,99.300000,90.220000,77.550000,18,5,52,4
2251,99.300000,89.996000,75.250000,18,5,55,5
2252,99.950000,90.217000,78.500000,17,5,50,5
2253,99.950000,89.995500,81.750000,17,5,45,5
2254,99.950000,90.097000,74.300000,17,5,57,4
2255,99.300000,86.134500,69.750000,18,5,64,4
2256,99.300000,89.999500,76.900000,18,5,53,4
2257,99.300000,88.664000,77.850000,18,5,51,5
2258,98.650000,86.663500,72.350000,19,5,60,4
2259,98.650000,86.927500,72.350000,19,5,60,4
2260,98.000000,86.391500,70.400000,20,5,63,4
2261,98.000000,89.132000,78.500000,20,5,50,5
2262,98.000000,87.644500,73.300000,20,5,58,5
2263,98.000000,87.524500,69.100000,20,5,65,4
2264,98.000000,87.548500,72.350000,20,5,60,4
2265,98.000000,88.837500,75.250000,20,5,55,5
2266,98.650000,89.015000,73.650000,19,5,58,4
2267,98.650000,89.590000,78.500000,19,5,50,5
2268,98.650000,87.898000,76.900000,19,5,53,4
2269,98.650000,88.605500,76.900000,19,5,53,4
2270,98.650000,89.165500,80.450000,19,5,47,5
2271,98.650000,88.888000,76.550000,19,5,53,5
2272,98.650000,90.334500,73.950000,19,5,57,5
2273,98.650000,89.291000,74.600000,19,5,56,5
2274,98.650000,89.434500,73.650000,19,5,58,4
2275,98.650000,90.006000,79.800000,19,5,48,5
2276,98.650000,89.240500,78.200000,19,5,51,4
2277,98.650000,89.213500,75.600000,19,5,55,4
2278,98.650000,89.642500,78.200000,19,5,51,4
2279,98.650000,89.401000,79.150000,19,5,49,5
2280,98.650000,89.775000,74.600000,19,5,56,5
2281,98.650000,89.458000,77.850000,19,5,51,5
2282,98.650000,89.707000,76.900000,19,5,53,4
2283,99.300000,87.969000,72.650000,18,5,59,5
2284,99.300000,89.606500,79.800000,18,5,48,5
2285,99.300000,87.537500,69.100000,18,5,65,4
2286,99.300000,89.999500,79.150000,18,5,49,5
2287,99.300000,88.383000,70.750000,18,5,63,3
2288,99.300000,88.319500,78.500000,18,5,50,5
2289,99.300000,88.584500,74.300000,18,5,57,4
2290,98.650000,87.457500,74.300000,19,5,57,4
2291,98.650000,90.216500,82.400000,19,5,44,5
2292,98.650000,89.499500,80.150000,19,5,48,4
2293,98.650000,88.759000,77.200000,19,5,52,5
2294,98.650000,88.639000,71.700000,19,5,61,4
2295,98.650000,88.713000,77.200000,19,5,52,5
2296,98.650000,89.729500,80.150000,19,5,48,4
2297,98.650000,89.593000,79.800000,19,5,48,5
2298,98.650000,87.862500,72.650000,19,5,59,5
2299,98.650000,89.629500,79.500000,19,5,49,4
2300,98.650000,89.382000,75.600000,19,5,55,4
2301,98.650000,89.258000,79.150000,19,5,49,5
2302,98.000000,86.661000,74.000000,20,5,58,3
2303,98.000000,87.813000,74.600000,20,5,56,5
2304,98.000000,88.398000,75.900000,20,5,54,5
2305,98.000000,88.836500,77.550000,20,5,52,4
2306,98.000000,89.293500,80.450000,20,5,47,5
2307,98.000000,88.693500,75.250000,20,5,55,5
2308,98.000000,88.362500,72.650000,20,5,59,5
2309,96.700000,86.813500,72.650000,22,5,59,5
2310,96.700000,89.869500,78.500000,22,5,50,5
2311,97.350000,89.666000,70.050000,21,5,63,5
2312,98.000000,89.132500,78.850000,20,5,50,4
2313,98.000000,88.586500,77.200000,20,5,52,5
2314,98.000000,87.875500,75.250000,20,5,55,5
2315,98.000000,89.152000,77.200000,20,5,52,5
2316,98.000000,88.313500,71.350000,20,5,61,5
2317,98.000000,89.808000,82.100000,20,5,45,4
2318,98.000000,88.232500,75.250000,20,5,55,5
2319,98.000000,88.378000,65.500000,20,5,70,5
2320,98.000000,88.373000,74.650000,20,5,57,3
2321,98.000000,88.704500,75.900000,20,5,54,5
2322,98.000000,88.713000,81.100000,20,5,46,5
2323,98.000000,89.207500,74.300000,20,5,57,4
2324,98.000000,85.820000,74.300000,20,5,57,4
2325,98.000000,89.716500,77.850000,20,5,51,5
2326,98.000000,88.902000,79.500000,20,5,49,4
2327,98.000000,89.739000,81.100000,20,5,46,5
2328,98.000000,89.557500,79.150000,20,5,49,5
2329,98.650000,89.747500,73.650000,19,5,58,4
2330,98.650000,88.700500,74.950000,19,5,56,4
2331,98.650000,89.528000,76.550000,19,5,53,5
2332,98.650000,88.997000,79.150000,19,5,49,5
2333,98.650000,88.423500,73.950000,19,5,57,5
2334,98.650000,89.142500,78.850000,19,5,50,4
2335,98.650000,89.456000,81.750000,19,5,45,5
2336,98.650000,88.551000,71.700000,19,5,61,4
2337,98.650000,89.291500,78.200000,19,5,51,4
2338,98.650000,89.639000,79.800000,19,5,48,5
2339,98.650000,88.721500,77.850000,19,5,51,5
2340,98.650000,89.014500,79.150000,19,5,49,5
2341,98.650000,89.076500,73.650000,19,5,58,4
2342,98.650000,88.327000,71.700000,19,5,61,4
2343,98.650000,89.298500,78.500000,19,5,50,5
2344,98.650000,89.261500,79.150000,19,5,49,5
2345,98.650000,89.083500,79.150000,19,5,49,5
2346,98.650000,89.862500,81.750000,19,5,45,5
2347,98.650000,88.625000,80.150000,19,5,48,4
2348,98.650000,91.032000,83.700000,19,5,42,5
2349,98.650000,90.057500,79.800000,19,5,48,5
2350,98.650000,90.164500,76.550000,19,5,53,5
2351,98.650000,89.506000,77.850000,19,5,51,5
2352,98.650000,89.253000,75.600000,19,5,55,4
2353,98.650000,90.219500,80.450000,19,5,47,5
2354,98.650000,88.683500,79.800000,19,5,48,5
2355,98.650000,88.183500,77.850000,19,5,51,5
2356,98.650000,89.665000,79.500000,19,5,49,4
2357,96.700000,88.570500,78.500000,22,5,50,5
2358,96.700000,89.996000,77.850000,22,5,51,5
2359,98.650000,89.288500,80.450000,19,5,47,5
2360,98.650000,89.025500,71.350000,19,5,61,5
2361,98.650000,89.272000,75.250000,19,5,55,5
2362,97.350000,88.921000,74.600000,21,5,56,5
2363,97.350000,88.605500,72.650000,21,5,59,5
2364,97.350000,89.463000,68.100000,21,5,66,5
2365,97.350000,87.995500,75.900000,21,5,54,5
2366,97.350000,88.680500,79.800000,21,5,48,5
2367,98.650000,89.635000,77.850000,19,5,51,5
2368,98.650000,89.431500,79.150000,19,5,49,5
2369,98.000000,87.838500,78.500000,20,5,50,5
2370,96.050000,88.016000,72.000000,23,5,60,5
2371,96.050000,89.635500,69.400000,23,5,64,5
2372,96.700000,88.252000,76.250000,22,5,54,4
2373,96.700000,89.602500,79.150000,22,5,49,5
2374,98.650000,89.847000,79.150000,19,5,49,5
2375,98.650000,89.379500,76.550000,19,5,53,5
2376,98.650000,88.436000,75.900000,19,5,54,5
2377,98.650000,88.833000,81.100000,19,5,46,5
2378,98.650000,88.948000,79.800000,19,5,48,5
2379,98.650000,89.434000,78.200000,19,5,51,4
2380,98.650000,89.105500,77.850000,19,5,51,5
2381,98.650000,88.969500,72.700000,19,5,60,3
2382,98.650000,89.843500,78.500000,19,5,50,5
2383,98.650000,88.995500,79.150000,19,5,49,5
2384,98.650000,89.253000,79.500000,19,5,49,4
2385,98.650000,88.892500,71.050000,19,5,62,4
2386,98.650000,89.800500,75.250000,19,5,55,5
2387,98.650000,89.392000,72.350000,19,5,60,4
2388,98.650000,89.739500,76.250000,19,5,54,4
2389,98.650000,90.269000,82.100000,19,5,45,4
2390,98.650000,89.536000,80.150000,19,5,48,4
2391,98.650000,89.040500,76.550000,19,5,53,5
2392,98.650000,89.304500,76.900000,19,5,53,4
2393,98.650000,89.889000,77.850000,19,5,51,5
2394,98.000000,89.027500,76.550000,20,5,53,5
2395,98.000000,89.512000,78.200000,20,5,51,4
2396,98.000000,87.979500,73.650000,20,5,58,4
2397,98.000000,88.817000,77.850000,20,5,51,5
2398,98.000000,88.389500,78.850000,20,5,50,4
2399,98.000000,88.505500,73.950000,20,5,57,5
2400,98.000000,89.015500,76.550000,20,5,53,5
2401,98.000000,88.785500,79.800000,20,5,48,5
2402,98.000000,88.850500,80.150000,20,5,48,4
2403,98.000000,89.210500,74.600000,20,5,56,5
2404,98.000000,89.320000,81.100000,20,5,46,5
2405,98.000000,87.953500,73.300000,20,5,58,5
2406,98.650000,88.422000,77.550000,19,5,52,4
2407,98.650000,89.838000,79.500000,19,5,49,4
2408,100.600000,90.084000,82.400000,16,5,44,5
2409,100.600000,88.872500,75.250000,16,5,55,5
2410,100.600000,89.816000,79.150000,16,5,49,5
2411,100.600000,88.807500,73.650000,16,5,58,4
2412,100.600000,88.421500,76.250000,16,5,54,4
2413,100.600000,88.895500,77.850000,16,5,51,5
2414,100.600000,89.238500,79.800000,16,5,48,5
2415,100.600000,89.138500,80.450000,16,5,47,5
2416,100.600000,88.207000,75.600000,16,5,55,4
2417,100.600000,89.749500,73.650000,16,5,58,4
2418,100.600000,88.847500,76.600000,16,5,54,3
2419,100.600000,88.970000,73.000000,16,5,59,4
2420,100.600000,89.581000,74.600000,16,5,56,5
2421,100.600000,88.937500,79.150000,16,5,49,5
2422,100.600000,89.687500,78.500000,16,5,50,5
2423,100.600000,89.090500,75.600000,16,5,55,4
2424,100.600000,88.879000,79.500000,16,5,49,4
2425,100.600000,87.980500,76.900000,16,5,53,4
2426,100.600000,89.474000,74.300000,16,5,57,4
2427,100.600000,88.610500,74.950000,16,5,56,4
2428,98.650000,87.312000,74.950000,19,5,56,4
2429,98.650000,89.508500,76.900000,19,5,53,4
2430,98.650000,88.872500,77.200000,19,5,52,5
2431,98.650000,90.018500,79.800000,19,5,48,5
2432,98.650000,88.830000,76.550000,19,5,53,5
2433,98.650000,89.817000,79.800000,19,5,48,5
2434,98.650000,90.850000,83.050000,19,5,43,5
2435,98.650000,89.115000,80.450000,19,5,47,5
2436,98.650000,89.760500,80.150000,19,5,48,4
2437,98.650000,91.666000,75.250000,19,5,55,5
2438,98.650000,90.125500,73.650000,19,5,58,4
2439,98.650000,89.564000,77.200000,19,5,52,5
2440,98.650000,87.075500,71.350000,19,5,61,5
2441,99.300000,89.736500,79.500000,18,5,49,4
2442,99.300000,88.693500,74.600000,18,5,56,5
2443,99.300000,89.518500,77.850000,18,5,51,5
2444,99.300000,90.101000,79.800000,18,5,48,5
2445,99.300000,89.261000,79.800000,18,5,48,5
2446,99.300000,89.304000,81.100000,18,5,46,5
2447,99.300000,89.142000,71.700000,18,5,61,4
2448,99.300000,89.469000,79.150000,18,5,49,5
2449,99.300000,90.273000,79.150000,18,5,49,5
2450,99.300000,90.308000,83.050000,18,5,43,5
2451,99.300000,88.868000,77.850000,18,5,51,5
2452,99.300000,91.065000,75.900000,18,5,54,5
2453,99.300000,88.522500,76.250000,18,5,54,4
2454,99.300000,88.206500,75.600000,18,5,55,4
2455,96.050000,85.479000,72.650000,23,5,59,5
2456,96.700000,89.827500,79.500000,22,5,49,4
2457,96.700000,88.629000,78.500000,22,5,50,5
2458,98.000000,88.987000,77.200000,20,5,52,5
2459,98.000000,89.872000,78.500000,20,5,50,5
2460,98.000000,89.606500,75.250000,20,5,55,5
2461,98.000000,89.349500,74.950000,20,5,56,4
2462,98.650000,88.474000,77.200000,19,5,52,5
2463,98.650000,90.080500,81.750000,19,5,45,5
2464,98.650000,88.998000,79.800000,19,5,48,5
2465,98.650000,90.061500,80.450000,19,5,47,5
2466,98.650000,89.986000,79.800000,19,5,48,5
2467,98.650000,89.941000,78.500000,19,5,50,5
2468,98.650000,89.285000,78.850000,19,5,50,4
2469,98.650000,89.743500,77.550000,19,5,52,4
2470,98.000000,87.966000,76.250000,20,5,54,4
2471,98.000000,89.262500,80.450000,20,5,47,5
2472,98.000000,89.697000,73.300000,20,5,58,5
2473,98.000000,90.252500,82.400000,20,5,44,5
2474,98.000000,89.801000,74.600000,20,5,56,5
2475,98.650000,90.070500,79.800000,19,5,48,5
2476,98.650000,89.213500,78.200000,19,5,51,4
2477,98.650000,88.914500,79.800000,19,5,48,5
2478,98.650000,87.998500,71.350000,19,5,61,5
2479,98.650000,89.545000,81.100000,19,5,46,5
2480,98.650000,89.875500,80.450000,19,5,47,5
2481,98.650000,88.356000,78.200000,19,5,51,4
2482,98.000000,87.327000,72.350000,20,5,60,4
2483,98.000000,90.155500,76.900000,20,5,53,4
2484,98.000000,90.289000,76.550000,20,5,53,5
2485,98.000000,90.253000,78.500000,20,5,50,5
2486,98.000000,89.801500,77.850000,20,5,51,5
2487,98.000000,89.535000,81.100000,20,5,46,5
2488,99.300000,90.084500,77.550000,18,5,52,4
2489,99.300000,90.714500,80.450000,18,5,47,5
2490,99.300000,90.184000,80.450000,18,5,47,5
2491,99.300000,89.082500,78.500000,18,5,50,5
2492,99.300000,89.466500,77.200000,18,5,52,5
2493,99.300000,89.513000,75.600000,18,5,55,4
2494,99.300000,88.726000,78.500000,18,5,50,5
2495,99.300000,89.086000,77.200000,18,5,52,5
2496,99.300000,89.620000,80.450000,18,5,47,5
2497,99.300000,89.267000,71.700000,18,5,61,4
2498,99.300000,88.813000,77.850000,18,5,51,5
2499,99.300000,88.252000,75.250000,18,5,55,5
2500,99.300000,89.742500,79.150000,18,5,49,5
2501,99.300000,89.318000,78.500000,18,5,50,5
2502,99.300000,89.862500,79.150000,18,5,49,5
2503,99.300000,90.165000,77.200000,18,5,52,5
2504,99.300000,88.718500,80.450000,18,5,47,5
2505,99.300000,88.740500,70.400000,18,5,63,4
2506,99.300000,89.152500,77.850000,18,5,51,5
2507,99.300000,89.053500,71.050000,18,5,62,4
2508,99.300000,88.947000,74.950000,18,5,56,4
2509,99.300000,89.314500,78.200000,18,5,51,4
2510,98.650000,86.183000,69.400000,19,5,64,5
2511,98.650000,89.016000,82.100000,19,5,45,4
2512,98.650000,89.668000,70.400000,19,5,63,4
2513,96.700000,87.302500,70.400000,22,5,63,4
2514,96.700000,89.956500,83.050000,22,5,43,5
2515,97.350000,89.288000,80.150000,21,5,48,4
2516,97.350000,89.534500,79.150000,21,5,49,5
2517,98.650000,89.610000,80.450000,19,5,47,5
2518,98.650000,89.106500,78.200000,19,5,51,4
2519,98.650000,88.752000,74.600000,19,5,56,5
2520,98.650000,90.093500,79.150000,19,5,49,5
2521,98.650000,89.505500,76.250000,19,5,54,4
2522,98.650000,88.160000,77.200000,19,5,52,5
2523,98.650000,89.405000,80.150000,19,5,48,4
2524,97.350000,87.526000,73.000000,21,5,59,4
2525,97.350000,85.288500,70.700000,21,5,62,5
2526,97.350000,89.830000,79.150000,21,5,49,5
2527,98.650000,89.089500,79.800000,19,5,48,5
2528,98.650000,89.382500,75.900000,19,5,54,5
2529,98.650000,88.993500,77.200000,19,5,52,5
2530,98.650000,89.087500,77.200000,19,5,52,5
2531,98.650000,91.032500,81.750000,19,5,45,5
2532,98.650000,88.499500,76.900000,19,5,53,4
2533,98.650000,89.424500,79.800000,19,5,48,5
2534,98.650000,88.830000,78.500000,19,5,50,5
2535,98.650000,89.343000,77.200000,19,5,52,5
2536,98.650000,89.973000,75.900000,19,5,54,5
2537,98.650000,90.782500,80.450000,19,5,47,5
2538,98.650000,89.567500,80.450000,19,5,47,5
2539,98.650000,90.052000,80.450000,19,5,47,5
2540,98.650000,89.443500,79.800000,19,5,48,5
2541,98.650000,89.204000,78.200000,19,5,51,4
2542,98.650000,90.006500,79.200000,19,5,50,3
2543,98.650000,89.722500,78.500000,19,5,50,5
2544,98.650000,86.981500,73.300000,19,5,58,5
2545,98.650000,88.988500,75.900000,19,5,54,5
2546,98.650000,89.753000,78.500000,19,5,50,5
2547,98.650000,88.950000,78.500000,19,5,50,5
2548,98.650000,89.726000,77.200000,19,5,52,5
2549,98.650000,88.665000,71.050000,19,5,62,4
2550,98.650000,89.427500,73.300000,19,5,58,5
2551,99.300000,89.214000,75.950000,18,5,55,3
2552,99.300000,88.908500,76.900000,18,5,53,4
2553,99.300000,88.322500,75.250000,18,5,55,5
2554,99.300000,89.233000,78.500000,18,5,50,5
2555,99.300000,89.811000,79.800000,18,5,48,5
2556,98.650000,87.985500,74.950000,19,5,56,4
2557,98.650000,89.933500,80.450000,19,5,47,5
2558,98.650000,89.914500,78.850000,19,5,50,4
2559,99.300000,90.387000,75.900000,18,5,54,5
2560,99.300000,88.927500,80.800000,18,5,47,4
2561,99.300000,89.375000,82.400000,18,5,44,5
2562,99.300000,89.756000,78.500000,18,5,50,5
2563,99.300000,88.417000,75.900000,18,5,54,5
2564,99.300000,89.115500,79.150000,18,5,49,5
2565,99.950000,88.811500,77.550000,17,5,52,4
2566,99.950000,90.100000,76.550000,17,5,53,5
2567,99.950000,89.399500,76.250000,17,5,54,4
2568,99.950000,88.978500,71.350000,17,5,61,5
2569,99.300000,88.590000,71.350000,18,5,61,5
2570,99.300000,89.375000,75.900000,18,5,54,5
2571,99.300000,88.161500,74.300000,18,5,57,4
2572,99.300000,88.548000,74.950000,18,5,56,4
2573,99.300000,88.915500,77.550000,18,5,52,4
2574,99.300000,89.337000,80.450000,18,5,47,5
2575,99.300000,89.217500,64.550000,18,5,72,4
2576,99.300000,88.999500,77.850000,18,5,51,5
2577,99.300000,89.086500,78.500000,18,5,50,5
2578,99.300000,89.589500,78.500000,18,5,50,5
2579,99.300000,88.363000,76.900000,18,5,53,4
2580,99.300000,89.353500,80.800000,18,5,47,4
2581,98.650000,86.787500,74.600000,19,5,56,5
2582,98.650000,88.787500,78.200000,19,5,51,4
2583,98.650000,88.632500,78.850000,19,5,50,4
2584,98.650000,88.138500,75.900000,19,5,54,5
2585,98.650000,87.978500,73.350000,19,5,59,3
2586,98.650000,89.869000,77.200000,19,5,52,5
2587,98.650000,89.294000,80.450000,19,5,47,5
2588,97.350000,87.570000,66.500000,21,5,69,4
2589,97.350000,88.680500,79.800000,21,5,48,5
2590,97.350000,89.226000,81.750000,21,5,45,5
2591,98.000000,89.355500,76.550000,20,5,53,5
2592,98.000000,88.336000,77.200000,20,5,52,5
2593,98.000000,89.539000,77.850000,20,5,51,5
2594,98.000000,88.151500,75.900000,20,5,54,5
2595,97.350000,86.300000,70.400000,21,5,63,4
2596,95.400000,85.936000,70.400000,24,5,63,4
2597,96.050000,89.924500,78.500000,23,5,50,5
2598,96.050000,89.476000,77.550000,23,5,52,4
2599,96.050000,88.418500,79.800000,23,5,48,5
2600,96.050000,88.378500,75.900000,23,5,54,5
2601,97.350000,88.194500,70.700000,21,5,62,5
2602,96.050000,86.238000,69.100000,23,5,65,4
2603,96.050000,90.009000,81.100000,23,5,46,5
2604,96.700000,87.710000,76.250000,22,5,54,4
2605,97.350000,89.441000,76.550000,21,5,53,5
2606,97.350000,89.482500,78.850000,21,5,50,4
2607,98.000000,89.544000,74.600000,20,5,56,5
2608,98.650000,90.493000,81.100000,19,5,46,5
2609,98.650000,89.649000,76.550000,19,5,53,5
2610,99.300000,89.846500,79.800000,18,5,48,5
2611,99.300000,89.178000,77.550000,18,5,52,4
2612,99.300000,88.934000,74.950000,18,5,56,4
2613,99.300000,88.882000,78.200000,18,5,51,4
2614,99.300000,89.074500,77.550000,18,5,52,4
2615,99.300000,88.814000,79.150000,18,5,49,5
2616,98.650000,88.599000,76.550000,19,5,53,5
2617,99.950000,90.422000,82.100000,17,5,45,4
2618,99.950000,89.777500,74.600000,17,5,56,5
2619,99.950000,90.230000,81.100000,17,5,46,5
2620,98.650000,87.279500,70.050000,19,5,63,5
2621,98.650000,89.837000,79.500000,19,5,49,4
2622,98.650000,89.930500,81.100000,19,5,46,5
2623,98.650000,89.759000,77.850000,19,5,51,5
2624,98.650000,89.561500,78.200000,19,5,51,4
2625,97.350000,85.962000,72.650000,21,5,59,5
2626,98.650000,90.005500,73.300000,19,5,58,5
2627,98.650000,89.485500,73.950000,19,5,57,5
2628,98.650000,89.301000,73.950000,19,5,57,5
2629,98.650000,88.940500,71.700000,19,5,61,4
2630,98.650000,89.672000,78.200000,19,5,51,4
2631,98.650000,90.473500,77.850000,19,5,51,5
2632,98.650000,89.474000,78.850000,19,5,50,4
2633,98.650000,89.021000,75.600000,19,5,55,4
2634,98.650000,88.875000,70.050000,19,5,63,5
2635,98.650000,89.841000,76.900000,19,5,53,4
2636,98.650000,89.697000,77.850000,19,5,51,5
2637,98.650000,89.314000,74.950000,19,5,56,4
2638,98.650000,89.512000,79.150000,19,5,49,5
