Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
293,133.400000,114.977000,5.900031,10,14,5
294,133.400000,114.775000,6.397146,10,14,5
295,133.400000,115.341000,5.515725,9,14,5
296,133.400000,115.451000,5.409556,10,14,5
297,133.400000,114.849000,6.119975,10,14,5
298,133.400000,114.753000,6.098860,10,14,5
299,133.400000,114.320000,5.815049,10,14,5
300,133.400000,114.438000,5.050778,10,14,5
301,133.400000,115.245000,5.950452,10,14,5
302,133.400000,114.785000,6.110538,10,14,5
303,133.400000,114.034000,6.404767,10,14,5
304,133.400000,114.635000,6.328134,10,14,5
305,133.400000,116.493000,5.051599,10,14,5
306,133.400000,115.746000,5.565419,10,14,5
307,133.400000,114.795000,6.169090,10,14,5
308,133.400000,115.201000,5.733367,10,14,5
309,133.400000,114.564000,5.680273,10,14,5
310,133.400000,114.169000,6.632084,10,14,5
311,133.400000,114.631000,5.014892,10,14,5
312,133.400000,113.992000,5.966216,10,14,5
313,133.400000,114.435000,6.300149,10,14,5
314,133.400000,114.553000,5.995556,10,14,5
315,133.400000,115.124000,6.327861,10,14,5
316,133.400000,115.435000,5.094220,10,14,5
317,133.400000,114.837000,6.453784,10,14,5
318,133.400000,115.137000,5.758275,10,14,5
319,133.400000,114.339000,5.739441,10,14,5
320,133.400000,114.047000,5.997874,10,14,5
321,133.400000,114.788000,6.978199,10,14,5
322,133.400000,114.314000,5.741603,10,14,5
323,133.400000,114.964000,6.039346,10,14,5
324,133.400000,114.341000,6.482378,10,14,5
325,133.400000,115.648000,5.555690,10,14,5
326,133.400000,114.176000,5.636597,10,14,5
327,133.400000,113.969000,6.093007,10,14,5
328,133.400000,115.206000,5.897776,10,14,5
329,133.400000,113.979000,5.800057,10,14,5
330,133.400000,114.554000,6.187042,10,14,5
331,133.400000,114.023000,6.034416,10,14,5
332,133.400000,114.409000,6.178157,10,14,5
333,133.400000,113.917000,6.513786,10,14,5
334,133.400000,114.955000,5.107453,10,14,5
335,133.400000,115.632000,5.185053,10,14,5
336,133.400000,115.589000,5.505741,10,14,5
337,133.400000,114.842000,6.221080,10,14,5
338,133.400000,114.485000,5.908864,10,14,5
339,133.400000,114.371000,6.339531,10,14,5
340,133.400000,115.034000,5.528675,10,14,5
341,133.400000,114.513000,5.794543,10,14,5
342,133.400000,114.963000,5.858014,10,14,5
343,133.400000,115.440000,5.497345,10,14,5
344,133.400000,114.691000,5.011768,10,14,5
345,133.400000,114.955000,6.037572,10,14,5
346,133.400000,114.616000,5.682917,10,14,5
347,133.400000,115.215000,5.779920,10,14,5
348,133.400000,115.774000,4.751392,10,14,5
349,133.400000,114.554000,5.968474,10,14,5
350,133.400000,114.503000,5.730732,10,14,5
351,133.400000,114.790000,6.294339,10,14,5
352,133.400000,115.812000,5.095337,10,14,5
353,133.400000,114.814000,6.411116,10,14,5
354,133.400000,114.739000,5.909854,10,14,5
355,133.400000,114.202000,5.543771,10,14,5
356,133.400000,114.834000,5.619951,10,14,5
357,133.400000,115.139000,5.388096,10,14,5
358,133.400000,115.288000,5.660517,10,14,5
359,133.400000,115.095000,6.440068,10,14,5
360,133.400000,113.890000,6.916336,10,14,5
361,133.400000,115.065000,6.170095,10,14,5
362,133.400000,114.876000,6.107686,10,14,5
363,133.400000,115.042000,5.693508,10,14,5
364,133.400000,114.553000,6.044294,10,14,5
365,133.400000,115.027000,5.461975,10,14,5
366,133.400000,115.633000,5.931510,10,14,5
367,133.400000,114.224000,5.568269,10,14,5
368,133.400000,115.363000,6.321276,10,14,5
369,133.400000,115.777000,5.836829,10,14,5
370,133.400000,116.163000,5.187305,10,14,5
371,133.400000,114.768000,6.158553,10,14,5
372,133.400000,115.313000,6.369186,10,14,5
373,133.400000,115.528000,5.289879,10,14,5
374,133.400000,115.047000,5.347438,10,14,5
375,133.400000,113.950000,5.868415,10,14,5
376,133.400000,114.912000,5.161323,10,14,5
377,133.400000,114.227000,5.282970,10,14,5
378,133.400000,114.750000,6.511490,10,14,5
379,133.400000,114.163000,6.149954,10,14,5
380,133.400000,114.763000,5.595009,10,14,5
381,133.400000,115.059000,5.677607,10,14,5
382,133.400000,115.079000,5.161033,10,14,5
383,133.400000,115.053000,6.055666,10,14,5
384,133.400000,114.428000,6.556372,10,14,5
385,133.400000,115.118000,5.839938,10,14,5
386,133.400000,116.143000,5.448711,10,14,5
387,133.400000,113.888000,6.068003,10,14,5
388,133.400000,113.965000,6.059742,10,14,5
389,133.400000,115.261000,5.664925,10,14,5
390,133.400000,114.804000,6.380579,10,14,5
391,133.400000,114.076000,6.699285,10,14,5
392,133.400000,115.481000,5.120053,10,14,5
393,133.400000,116.151000,5.087170,10,14,5
394,133.400000,114.769000,5.670039,10,14,5
395,133.400000,113.207000,6.534267,10,14,5
396,133.400000,114.266000,6.010278,10,14,5
397,133.400000,114.382000,6.305258,10,14,5
398,133.400000,114.870000,6.151171,10,14,5
399,133.400000,114.481000,5.864635,10,14,5
400,133.400000,115.615000,6.137660,10,14,5
401,133.400000,115.337000,6.749039,10,14,5
402,133.400000,115.386000,5.877721,10,14,5
403,133.400000,114.687000,5.624174,10,14,5
404,133.400000,114.833000,4.605932,10,14,5
405,133.400000,115.236000,5.377779,10,14,5
406,133.400000,114.188000,6.169008,10,14,5
407,133.400000,114.975000,5.958765,10,14,5
408,133.400000,115.228000,5.489610,10,14,5
409,133.400000,115.077000,6.146281,9,14,5
410,133.400000,115.236000,5.809931,10,14,5
411,133.400000,115.259000,5.994015,10,14,5
412,133.400000,114.150000,6.608790,10,14,5
413,133.400000,114.850000,5.889083,10,14,5
414,133.400000,114.384000,6.037263,10,14,5
415,133.400000,115.496000,5.579067,10,14,5
416,133.400000,115.476000,5.484672,10,14,5
417,133.400000,115.685000,5.471643,10,14,5
418,133.400000,114.643000,6.279335,10,14,5
419,133.400000,114.894000,5.476401,10,14,5
420,133.400000,115.310000,5.412735,10,14,5
421,133.400000,114.886000,5.613395,10,14,5
422,133.400000,115.928000,5.671421,10,14,5
423,133.400000,114.308000,6.081031,10,14,5
424,133.400000,115.668000,5.529609,10,14,5
425,133.400000,115.391000,5.508323,10,14,5
426,133.400000,115.085000,7.054961,10,14,5
427,133.400000,114.223000,6.057175,10,14,5
428,133.400000,114.673000,6.091697,10,14,5
429,133.400000,115.748000,5.828816,10,14,5
430,133.400000,114.769000,6.245874,10,14,5
431,133.400000,114.254000,5.660820,10,14,5
432,133.400000,114.248000,6.132153,10,14,5
433,133.400000,114.928000,5.932421,10,14,5
434,133.400000,114.979000,5.091194,10,14,5
435,133.400000,114.606000,5.509824,10,14,5
436,133.400000,114.869000,5.061891,10,14,5
437,133.400000,115.051000,5.737604,10,14,5
438,133.400000,114.298000,5.469570,10,14,5
439,133.400000,115.064000,5.674619,10,14,5
440,133.400000,114.266000,5.681588,10,14,5
441,133.400000,114.993000,5.823148,10,14,5
442,133.400000,113.934000,7.123415,10,14,5
443,133.400000,115.203000,5.253941,10,14,5
444,133.400000,114.483000,6.132619,10,14,5
445,133.400000,115.078000,6.117133,10,14,5
446,133.400000,114.655000,6.091147,10,14,5
447,133.400000,114.114000,6.235640,10,14,5
448,133.400000,115.251000,5.062341,10,14,5
449,133.400000,114.328000,6.535458,10,14,5
450,133.400000,114.481000,6.086340,10,14,5
451,133.400000,114.559000,5.939901,10,14,5
452,133.400000,114.463000,5.658191,10,14,5
453,133.400000,115.300000,5.553954,10,14,5
454,133.400000,114.292000,6.003061,10,14,5
455,133.400000,115.649000,5.353868,10,14,5
456,133.400000,114.585000,5.532167,10,14,5
457,133.400000,114.319000,5.592042,10,14,5
458,133.400000,115.559000,4.756829,10,14,5
459,133.400000,114.911000,5.429749,10,14,5
460,133.400000,114.690000,6.263122,10,14,5
461,133.400000,115.149000,5.218113,10,14,5
462,133.400000,115.227000,5.837257,10,14,5
463,133.400000,114.967000,6.782228,10,14,5
464,133.400000,113.733000,6.435481,10,14,5
465,133.400000,114.895000,5.924565,10,14,5
466,133.400000,115.515000,5.758913,10,14,5
467,133.400000,114.473000,6.122971,10,14,5
468,133.400000,115.444000,5.225061,10,14,5
469,133.400000,114.885000,6.093183,10,14,5
470,133.400000,115.175000,5.426000,10,14,5
471,133.400000,116.268000,5.376056,10,14,5
472,133.400000,114.202000,6.823020,10,14,5
473,133.400000,114.931000,6.049706,10,14,5
474,133.400000,115.495000,5.668375,10,14,5
475,133.400000,114.836000,6.339014,10,14,5
476,133.400000,114.785000,6.336993,10,14,5
477,133.400000,114.510000,5.346316,10,14,5
478,133.400000,114.861000,6.155597,10,14,5
479,133.400000,114.110000,5.574971,10,14,5
480,133.400000,114.172000,6.385422,10,14,5
481,133.400000,115.387000,5.152721,10,14,5
