Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
183,99.950000,90.910000,4.756990,10,17,5
184,99.950000,90.756500,4.354306,10,17,5
185,99.950000,90.949500,4.914944,10,17,5
186,99.950000,90.604500,5.252800,10,17,5
187,99.950000,91.146500,4.594808,10,17,5
188,99.950000,91.095000,4.773822,10,17,5
189,99.950000,90.813000,4.837017,10,17,5
190,99.950000,90.943000,4.706368,10,17,5
191,99.950000,91.256500,4.289672,10,17,5
192,99.950000,90.789500,4.825030,10,17,5
193,99.950000,91.140500,4.448481,10,17,5
194,99.950000,90.596000,4.915464,10,17,5
195,99.950000,90.880500,4.974876,10,17,5
196,99.950000,90.723500,4.681338,10,17,5
197,99.950000,90.631000,4.527178,10,17,5
198,99.950000,91.104500,4.752642,10,17,5
199,99.950000,91.108000,4.673225,10,17,5
200,99.950000,91.006500,4.651622,10,17,5
201,99.950000,90.847500,4.759167,10,17,5
202,99.950000,90.844000,5.088729,10,17,5
203,99.950000,91.046500,4.890635,10,17,5
204,99.950000,90.944500,4.443624,9,17,5
205,99.950000,90.750000,4.809241,10,17,5
206,99.950000,90.975000,4.450138,10,17,5
207,99.950000,90.582000,4.675428,10,17,5
208,99.950000,91.049000,4.536998,10,17,5
209,99.950000,90.974000,4.428823,10,17,5
210,99.950000,91.007000,4.422398,10,17,5
211,99.950000,91.049500,4.533340,10,17,5
212,99.950000,90.699000,4.771237,10,17,5
213,99.950000,91.130500,4.317412,1,17,5
214,99.950000,90.760000,4.725685,10,17,5
215,99.950000,91.315500,4.363707,10,17,5
216,99.950000,90.802500,4.627480,10,17,5
217,99.950000,91.279500,4.127645,10,17,5
218,99.950000,90.253000,5.175832,10,17,5
219,99.950000,90.848000,4.595057,10,17,5
220,99.950000,90.188500,4.956788,10,17,5
221,99.950000,90.821500,4.635721,10,17,5
222,99.950000,90.942500,4.788916,10,17,5
223,99.950000,90.737000,4.405528,10,17,5
224,99.950000,91.234500,4.569643,10,17,5
225,99.950000,91.042500,4.820370,10,17,5
226,99.950000,90.290000,4.960222,2,17,5
227,99.950000,90.494500,4.983176,10,17,5
228,99.950000,90.493500,4.491011,10,17,5
229,99.950000,90.883500,4.606740,10,17,5
230,99.950000,90.880500,4.593152,10,17,5
231,99.950000,90.993500,4.702902,10,17,5
232,99.950000,91.140500,4.426876,10,17,5
233,99.950000,90.789000,4.903247,2,17,5
234,99.950000,90.730500,4.898157,10,17,5
235,99.950000,91.147000,4.482733,10,17,5
236,99.950000,90.517000,5.014769,10,17,5
237,99.950000,90.887500,4.756582,10,17,5
238,99.950000,90.855000,5.595777,10,17,5
239,99.950000,91.240500,4.695022,10,17,5
240,99.950000,91.384500,4.511212,10,17,5
241,99.950000,90.273500,5.558882,10,17,5
242,99.950000,91.251000,4.542389,10,17,5
243,99.950000,90.964500,4.930022,10,17,5
244,99.950000,90.771000,4.787573,10,17,5
245,99.950000,90.861500,4.608692,10,17,5
246,99.950000,91.242000,4.782942,10,17,5
247,99.950000,91.108000,4.971774,10,17,5
248,99.950000,91.368500,4.405461,10,17,5
249,99.950000,91.370000,4.680000,10,17,5
250,99.950000,90.235000,5.593892,10,17,5
251,99.950000,91.554000,4.448189,10,17,5
252,99.950000,91.464500,4.362713,10,17,5
253,99.950000,90.890500,4.690771,10,17,5
254,99.950000,91.088500,4.644512,10,17,5
255,99.950000,90.968500,5.329830,10,17,5
256,99.950000,90.913000,5.043380,10,17,5
257,99.950000,90.871500,4.938149,10,17,5
258,99.950000,90.780500,4.803451,10,17,5
259,99.950000,91.258000,4.651971,10,17,5
260,99.950000,90.770000,4.892075,10,17,5
261,99.950000,90.899500,4.653249,10,17,5
262,99.950000,91.049500,4.419720,10,17,5
263,99.950000,90.854000,5.090288,10,17,5
264,99.950000,90.945500,4.624771,10,17,5
265,99.950000,91.024000,4.701348,10,17,5
266,99.950000,91.172500,4.568935,10,17,5
267,99.950000,91.229500,4.748769,10,17,5
268,99.950000,90.589000,4.831147,10,17,5
269,99.950000,91.153500,4.507784,10,17,5
270,99.950000,91.474500,4.017017,10,17,5
271,99.950000,90.864500,4.736704,10,17,5
272,99.950000,90.789000,5.229630,10,17,5
273,99.950000,90.832000,4.874887,10,17,5
274,99.950000,90.656500,4.898855,4,17,5
275,99.950000,91.030000,5.037594,10,17,5
276,99.950000,91.059000,5.079692,10,17,5
