Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
489,83.850000,72.514000,4.426992,10,9,4
490,83.850000,71.188000,4.881046,10,9,4
491,83.850000,72.065500,4.486088,10,9,4
492,83.850000,71.877000,4.820687,10,9,4
493,83.850000,71.916000,4.738781,10,9,4
494,83.850000,72.273500,4.396706,10,9,4
495,83.850000,72.293000,4.825417,10,9,4
496,83.850000,71.721000,4.923054,10,9,4
497,83.850000,71.656000,5.096696,10,9,4
498,83.850000,72.384000,4.575483,10,9,4
499,83.850000,72.104500,4.808467,10,9,4
500,83.850000,71.552000,5.004308,10,9,4
501,83.850000,71.773000,4.798726,10,9,4
502,83.850000,72.546500,4.530360,10,9,4
503,83.850000,71.818500,5.085389,10,9,4
504,83.850000,71.344000,5.082584,10,9,4
505,83.850000,72.221500,4.478774,10,9,4
506,83.850000,72.052500,4.638628,10,9,4
507,83.850000,71.773000,4.524093,10,9,4
508,83.850000,71.545500,4.908473,10,9,4
509,83.850000,72.078500,4.708706,10,9,4
510,83.850000,71.545500,4.994653,10,9,4
511,83.850000,71.643000,5.067983,10,9,4
512,83.850000,71.649500,4.927887,10,9,4
513,83.850000,72.306000,4.400956,10,9,4
514,83.850000,72.202000,4.397652,10,9,4
515,83.850000,71.357000,5.214264,10,9,4
516,83.850000,71.734000,4.873284,10,9,4
517,83.850000,71.825000,4.754784,10,9,4
518,83.850000,71.526000,4.827466,10,9,4
519,83.850000,71.786000,4.956496,10,9,4
520,83.850000,71.383000,5.029320,10,9,4
521,83.850000,72.039500,4.887598,10,9,4
522,83.850000,71.987500,4.579041,10,9,4
523,83.850000,72.202000,4.602330,10,9,4
524,83.850000,71.909500,5.102939,10,9,4
525,83.850000,72.436000,4.637667,10,9,4
526,83.850000,71.760000,4.942565,10,9,4
527,83.850000,72.013500,4.916248,10,9,4
528,83.850000,72.189000,4.893442,10,9,4
529,83.850000,71.799000,4.959138,10,9,4
530,83.850000,71.805500,4.831433,10,9,4
531,83.850000,71.675500,4.928745,10,9,4
532,83.850000,71.656000,4.905774,10,9,4
533,83.850000,72.098000,4.657086,10,9,4
534,83.850000,71.909500,4.761138,10,9,4
535,83.850000,71.740500,5.162207,10,9,4
536,83.850000,71.718000,5.183177,10,9,4
537,83.850000,71.571500,5.177114,10,9,4
538,83.850000,71.896500,5.103965,10,9,4
539,83.850000,72.078500,5.008709,10,9,4
540,83.850000,72.403500,4.651834,10,9,4
541,83.850000,71.617000,5.112637,10,9,4
542,83.850000,72.000500,4.985000,10,9,4
543,83.850000,71.649500,4.904684,10,9,4
544,83.850000,72.488000,4.515026,10,9,4
545,83.850000,71.890000,4.855461,10,9,4
546,83.850000,71.779500,5.067712,10,9,4
547,83.850000,71.831500,4.913841,10,9,4
548,83.850000,72.319000,4.545002,10,9,4
