Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
313,84.500000,67.438000,5.489313,7,9,4
314,84.500000,67.616000,5.157746,15,9,4
315,84.500000,68.003000,5.553890,2,9,4
316,84.500000,67.331000,5.653312,13,9,4
317,84.500000,67.707000,4.788116,8,9,4
318,84.500000,68.526000,5.145709,13,9,4
319,84.500000,67.510000,5.641179,15,9,4
320,84.500000,67.427000,4.651276,7,9,4
321,84.500000,68.417000,4.758362,7,9,4
322,84.500000,68.427000,4.791761,8,9,4
323,84.500000,67.591000,5.643564,10,9,4
324,84.500000,68.310000,5.420876,2,9,4
325,84.500000,67.905000,4.936322,15,9,4
326,84.500000,67.635000,5.759434,9,9,4
327,84.500000,67.536000,5.192389,6,9,4
328,84.500000,68.168000,4.826736,5,9,4
329,84.500000,68.120000,5.246313,4,9,4
330,84.500000,67.581000,4.869039,7,9,4
331,84.500000,67.356000,5.234889,2,9,4
332,84.500000,67.824000,5.278070,11,9,4
333,84.500000,67.492000,5.227307,10,9,4
334,84.500000,68.886000,4.971459,15,9,4
335,84.500000,67.365000,5.149590,3,9,4
336,84.500000,67.996000,5.171807,4,9,4
337,84.500000,67.798000,4.982910,11,9,4
338,84.500000,67.770000,4.943450,8,9,4
339,84.500000,67.248000,5.190905,4,9,4
340,84.500000,68.264000,5.218324,13,9,4
341,84.500000,69.209000,4.938524,3,9,4
342,84.500000,68.670000,4.527218,15,9,4
343,84.500000,67.428000,5.566131,5,9,4
344,84.500000,67.824000,4.877686,2,9,4
345,84.500000,68.193000,5.088286,7,9,4
346,84.500000,67.653000,5.244682,15,9,4
347,84.500000,67.807000,4.942555,15,9,4
348,84.500000,67.959000,6.216077,15,9,4
349,84.500000,67.852000,4.632763,15,9,4
350,84.500000,67.870000,4.955613,3,9,4
351,84.500000,68.741000,5.122091,15,9,4
352,84.500000,67.877000,5.188022,4,9,4
353,84.500000,68.166000,5.224408,3,9,4
354,84.500000,67.879000,5.140103,5,9,4
355,84.500000,67.535000,5.944600,9,9,4
