Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
183,154.100000,146.255000,6.207344,39,21,6
184,154.100000,146.901500,5.663084,32,21,6
185,154.100000,146.755500,5.845446,33,21,6
186,154.100000,146.070500,6.485103,33,21,6
187,154.100000,146.239000,6.456727,40,21,6
188,154.100000,146.375500,6.367289,33,21,6
189,154.100000,146.833500,5.908837,33,21,6
190,154.100000,146.297500,6.497082,33,21,6
191,154.100000,146.340000,6.162280,33,21,6
192,154.100000,146.560500,5.731628,33,21,6
193,154.100000,146.898500,5.707440,33,21,6
194,154.100000,146.443500,6.385725,33,21,6
195,154.100000,146.375500,6.422027,33,21,6
196,154.100000,147.282000,4.938104,33,21,6
197,154.100000,146.089500,6.505172,33,21,6
198,154.100000,146.450000,6.249428,40,21,6
199,154.100000,146.336500,6.135935,33,21,6
200,154.100000,146.567000,5.952551,33,21,6
201,154.100000,146.466000,6.155046,33,21,6
202,154.100000,146.859500,5.429239,33,21,6
203,154.100000,146.391500,6.275596,33,21,6
204,154.100000,146.674000,5.751006,33,21,6
205,154.100000,146.251500,6.551708,33,21,6
206,154.100000,146.220500,6.632866,33,21,6
207,154.100000,146.444000,6.048823,33,21,6
208,154.100000,146.463000,6.085263,33,21,6
209,154.100000,146.574500,5.857322,33,21,6
210,154.100000,146.183500,6.419268,33,21,6
211,154.100000,146.106000,6.653226,33,21,6
212,154.100000,146.262000,6.287285,40,21,6
213,154.100000,146.492000,6.230027,33,21,6
214,154.100000,146.407500,6.120210,33,21,6
215,154.100000,146.808000,5.624054,33,21,6
216,154.100000,146.518500,6.211770,33,21,6
217,154.100000,146.576500,6.041922,33,21,6
218,154.100000,146.388000,6.425294,33,21,6
219,154.100000,146.619000,6.174880,35,21,6
220,154.100000,146.820500,5.760508,35,21,6
221,154.100000,146.447000,6.327558,35,21,6
222,154.100000,146.603000,5.938656,35,21,6
223,154.100000,147.067500,5.499856,35,21,6
224,154.100000,146.794500,5.824783,35,21,6
225,154.100000,146.635000,6.138536,35,21,6
226,154.100000,146.941000,5.653766,35,21,6
227,154.100000,146.349000,6.532006,35,21,6
228,154.100000,146.889000,5.687889,35,21,6
229,154.100000,146.749000,6.039735,35,21,6
230,154.100000,147.106500,5.512874,35,21,6
231,154.100000,146.674000,6.236676,36,21,6
232,154.100000,147.051500,5.667246,36,21,6
233,154.100000,146.889000,6.170310,36,21,6
234,154.100000,146.902000,5.642694,36,21,6
235,154.100000,146.304000,6.772543,36,21,6
236,154.100000,146.986000,5.825359,36,21,6
237,154.100000,146.973500,5.713735,36,21,6
238,154.100000,146.245000,7.134790,36,21,6
239,154.100000,146.603000,6.329407,36,21,6
240,154.100000,147.084000,5.801551,36,21,6
241,154.100000,146.889000,6.405281,37,21,6
242,154.100000,146.830500,6.171324,37,21,6
243,154.100000,146.642000,6.475665,37,21,6
244,154.100000,146.951000,6.008223,37,21,6
245,154.100000,146.980000,5.899059,37,21,6
246,154.100000,147.369500,5.427232,37,21,6
247,154.100000,147.145500,5.940274,38,21,6
248,154.100000,147.425000,5.451520,39,21,6
249,154.100000,146.837500,6.427291,39,21,6
250,154.100000,147.373000,5.648387,39,21,6
251,154.100000,147.026000,6.051208,39,21,6
252,154.100000,147.265500,5.957935,39,21,6
