Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
271,440.200000,414.586000,6.475523,8,18,11
272,440.200000,416.143000,7.033666,7,18,11
273,440.200000,413.957000,7.157838,4,18,11
274,440.200000,414.163000,7.289728,6,18,11
275,440.200000,415.027000,7.704815,9,18,11
276,440.200000,415.738000,6.981100,3,18,11
277,440.200000,414.586000,7.857799,2,18,11
278,440.200000,414.946000,6.698588,4,18,11
279,440.200000,415.567000,7.533871,2,18,11
280,440.200000,414.577000,7.092839,2,18,11
281,440.200000,414.298000,6.885535,2,18,11
282,440.200000,413.695000,7.123516,7,18,11
283,440.200000,414.514000,7.346360,2,18,11
284,440.200000,415.108000,6.616414,2,18,11
285,440.200000,414.380000,7.491715,3,18,11
286,440.200000,414.496000,5.932249,3,18,11
287,440.200000,415.162000,6.942705,2,18,11
288,440.200000,413.929000,7.137511,8,18,11
289,440.200000,414.532000,7.344221,2,18,11
290,440.200000,414.640000,6.819839,4,18,11
291,440.200000,414.712000,6.986319,2,18,11
292,440.200000,414.641000,6.835058,5,18,11
293,440.200000,413.353000,7.481436,3,18,11
294,440.200000,415.198000,7.471171,5,18,11
295,440.200000,414.829000,6.902120,15,18,11
296,440.200000,414.775000,7.048069,10,18,11
297,440.200000,414.658000,7.216608,9,18,11
298,440.200000,414.064000,7.334774,12,18,11
299,440.200000,414.100000,6.548389,5,18,11
300,440.200000,414.487000,6.942559,4,18,11
301,440.200000,415.531000,6.635747,2,18,11
302,440.200000,414.802000,6.802690,5,18,11
303,440.200000,412.797000,7.335645,3,18,11
304,440.200000,414.101000,7.181984,4,18,11
305,440.200000,415.243000,7.551268,4,18,11
306,440.200000,415.081000,7.221450,3,18,11
307,440.200000,414.613000,6.753305,4,18,11
308,440.200000,413.254000,7.100105,3,18,11
309,440.200000,415.189000,6.720891,2,18,11
310,440.200000,414.857000,6.628533,3,18,11
311,440.200000,414.847000,6.344911,3,18,11
312,440.200000,415.927000,6.510497,15,18,11
313,440.200000,414.676000,7.043637,2,18,11
314,440.200000,413.461000,7.329664,3,18,11
315,440.200000,413.830000,6.976597,2,18,11
316,440.200000,415.099000,6.613494,3,18,11
317,440.200000,414.802000,7.501466,7,18,11
318,440.200000,414.892000,6.589426,3,18,11
319,440.200000,416.269000,7.002781,5,18,11
320,440.200000,414.803000,6.947898,15,18,11
321,440.200000,414.595000,6.996161,4,18,11
322,440.200000,415.216000,7.517150,8,18,11
323,440.200000,415.270000,6.740393,8,18,11
324,440.200000,414.605000,6.821472,2,18,11
325,440.200000,414.775000,6.959014,2,18,11
326,440.200000,414.559000,7.752020,5,18,11
327,440.200000,415.468000,8.051334,2,18,11
328,440.200000,414.235000,6.683523,9,18,11
329,440.200000,414.091000,7.521863,2,18,11
330,440.200000,414.965000,6.217224,4,18,11
331,440.200000,414.641000,6.903319,7,18,11
332,440.200000,414.955000,6.547616,3,18,11
333,440.200000,415.315000,7.083606,4,18,11
334,440.200000,414.451000,7.031408,3,18,11
335,440.200000,414.991000,6.592148,2,18,11
336,440.200000,414.182000,6.429780,3,18,11
337,440.200000,415.081000,6.524963,8,18,11
338,440.200000,415.792000,6.080537,3,18,11
339,440.200000,415.648000,6.927171,4,18,11
340,440.200000,414.478000,6.749616,2,18,11
341,440.200000,414.676000,6.750024,5,18,11
342,440.200000,414.667000,7.563915,3,18,11
343,440.200000,414.353000,6.687981,4,18,11
344,440.200000,414.586000,7.243094,2,18,11
345,440.200000,415.369000,7.099277,3,18,11
346,440.200000,413.839000,7.455668,15,18,11
347,440.200000,415.559000,6.767172,3,18,11
348,440.200000,414.532000,7.144073,4,18,11
349,440.200000,414.487000,7.396724,9,18,11
350,440.200000,414.361000,7.572092,3,18,11
351,440.200000,413.389000,7.131380,4,18,11
352,440.200000,413.326000,7.573937,3,18,11
353,440.200000,416.080000,6.871899,3,18,11
354,440.200000,415.243000,6.926908,3,18,11
355,440.200000,414.946000,6.519654,4,18,11
356,440.200000,414.435000,6.873898,15,18,11
357,440.200000,414.370000,6.506819,2,18,11
358,440.200000,415.207000,6.592591,2,18,11
359,440.200000,415.207000,7.011751,2,18,11
360,440.200000,414.352000,6.578107,3,18,11
361,440.200000,415.603000,7.099232,2,18,11
362,440.200000,414.685000,7.005418,6,18,11
363,440.200000,414.127000,7.687976,3,18,11
364,440.200000,415.603000,6.470061,10,18,11
365,440.200000,414.379000,6.632817,3,18,11
366,440.200000,414.775000,7.007730,3,18,11
367,440.200000,414.577000,7.376108,4,18,11
368,440.200000,414.919000,6.243296,2,18,11
369,440.200000,414.649000,6.878844,3,18,11
370,440.200000,414.802000,6.827649,4,18,11
371,440.200000,414.631000,6.760306,9,18,11
372,440.200000,415.918000,6.929392,3,18,11
373,440.200000,414.964000,6.673268,2,18,11
374,440.200000,414.919000,6.686818,5,18,11
375,440.200000,414.244000,7.118221,2,18,11
376,440.200000,412.822000,7.202452,2,18,11
377,440.200000,414.055000,7.336380,3,18,11
378,440.200000,415.099000,7.523370,4,18,11
379,440.200000,414.982000,7.506216,2,18,11
380,440.200000,414.487000,7.567769,5,18,11
381,440.200000,414.469000,7.524662,15,18,11
382,440.200000,415.424000,6.866486,2,18,11
383,440.200000,412.966000,7.648009,2,18,11
384,440.200000,415.001000,7.356555,4,18,11
385,440.200000,415.648000,6.428647,2,18,11
386,440.200000,415.585000,6.965994,2,18,11
387,440.200000,415.180000,6.257428,3,18,11
388,440.200000,414.991000,6.688514,3,18,11
389,440.200000,415.243000,7.084155,2,18,11
390,440.200000,415.954000,7.403910,5,18,11
391,440.200000,415.189000,7.060608,5,18,11
392,440.200000,414.236000,7.073422,15,18,11
393,440.200000,414.613000,6.301613,12,18,11
394,440.200000,415.702000,6.525565,2,18,11
395,440.200000,414.730000,7.761424,2,18,11
396,440.200000,415.396000,7.006510,5,18,11
397,440.200000,414.505000,7.225128,3,18,11
398,440.200000,414.892000,7.081210,6,18,11
399,440.200000,414.308000,6.995408,5,18,11
400,440.200000,413.191000,6.777538,5,18,11
401,440.200000,414.784000,7.496649,7,18,11
402,440.200000,415.315000,7.805003,8,18,11
403,440.200000,415.387000,7.342869,2,18,11
404,440.200000,413.704000,6.723331,4,18,11
405,440.200000,414.424000,6.639927,2,18,11
406,440.200000,414.091000,7.273309,8,18,11
407,440.200000,413.956000,7.641758,2,18,11
408,440.200000,414.199000,6.844611,2,18,11
409,440.200000,415.594000,7.170939,3,18,11
410,440.200000,414.964000,6.779241,2,18,11
411,440.200000,414.532000,7.205038,12,18,11
412,440.200000,415.181000,6.606931,2,18,11
413,440.200000,414.785000,6.911257,12,18,11
414,440.200000,414.982000,7.548184,2,18,11
415,440.200000,414.883000,6.830111,3,18,11
416,440.200000,414.586000,7.048121,8,18,11
